cell_type	AF	AID	BD	BMI	Cardiovas	cd	CKD	College_edu	glucose_q	HDL_q	Hypothyroidism	ibd	insominia	LDL_q	Lymphocyte_count	MDD	Monocyte_count	Nrt_new	RA	RBC	SBP	Scz_new	Smoking	T1D	T2D_2	TG_q	uc
Brain_Non-Myeloid.oligodendrocyte precursor cell	0.919109532456546	0.999920214292962	6.45268308869746e-07	7.25620982519156e-15	0.910296227366538	0.999971152802628	0.718717189986237	2.6988171116563e-15	0.982313743988851	0.9820481773852	0.999999989140923	0.99997115966291	0.00901217805269537	0.999999901030474	0.999999999997497	6.03121144013951e-11	0.999999999999995	5.69326851842678e-14	0.99999982203484	0.999999999996937	0.76411137370616	3.24121751628002e-14	1.29811044088691e-14	0.990899756016771	0.748612449914501	0.981654778211907	0.999971332191666
Fat.B cell	0.688201850151263	4.58393834975831e-24	0.946647739099686	0.985892686113004	0.443810879217461	8.22551160378941e-20	0.569574431356092	0.955121024918161	0.458638301075775	0.150626838862978	2.0327165029936e-24	8.27280970585967e-20	0.665522039426438	0.189013095990638	1.51984001871561e-25	0.21108799429137	2.46345130567994e-08	0.403459382083239	4.59791708083732e-29	0.504630381908423	0.9378192066042	0.553191299469486	0.699976861007839	5.97477929236422e-12	0.350081592141773	0.455356905569627	8.57939943951162e-20
Fat.T cell	0.557165592049721	1.53833657752141e-38	0.256310668078011	0.990215219762935	0.827834779222381	4.82637914052706e-23	0.891006873593088	0.944148729796402	0.984885429795804	0.561331149818206	8.49342849940817e-43	4.88455202283435e-23	0.83884393755864	0.769979409918112	3.99883488424908e-27	0.383644540418947	9.73224188380241e-05	0.844658696780436	7.22490558082451e-24	0.0532422492221376	0.998653787434883	0.922639367513892	0.917165644658328	3.23583082399096e-19	0.879999280288236	0.985012451313434	5.14672999462383e-23
Fat.endothelial cell	0.0734597896002537	0.96082773138468	0.927115855660896	0.91457360172179	0.00143065622041487	0.74894779799424	0.343286203527555	0.975436538564299	0.110587077896631	0.00979307074358752	0.914918312643842	0.749247419909505	0.928668162678368	0.341971913924368	0.00264210249287765	0.625761261356821	0.0222468028073247	0.829576474690311	0.705746944843727	0.973942758815613	2.87361246274335e-06	0.980010402082643	0.992965702902541	0.536522436065518	0.899291565858487	0.10572798548	0.750377635555111
Fat.mesenchymal progenitor	0.172903518837263	0.999748325837522	0.983980326129327	0.851367960726102	0.661383408271528	0.831335020329326	0.864215622315039	0.985992903161646	0.666278720485615	0.89150608824466	0.99919025457465	0.831605019282249	0.760703051220821	0.959372154567043	0.999999076403131	0.734122671013091	0.998239858257463	0.839083039156879	0.989111362196749	0.99999992316994	0.00112219298822981	0.909727812778253	0.90995045671382	0.851272710454375	0.975092879091339	0.699472350393695	0.828084810701329
Fat.myeloid cell	0.863117353785232	6.74622217967723e-14	0.992000805985887	0.999999739194505	0.969568934061298	3.19465697928475e-16	0.815625062868611	0.999711727550025	0.315113350564022	0.000735719322151185	4.74652858701943e-14	3.25344424613904e-16	0.969470917609779	0.000639429364325885	4.95629304487271e-13	0.985304572913987	1.37717932504032e-26	0.947869536004681	1.02246783861529e-07	0.00821023301859699	0.999993892294731	0.97537702475412	0.991848374523361	1.42440372044346e-05	0.996081461407813	0.321203236816774	3.49978861462554e-16
Fat.natural killer cell	0.919328689528291	5.51559191822999e-15	0.991054287709991	0.999719354393371	0.991612404477538	1.2960117295146e-16	0.924665775084186	0.999979881322194	0.989067023377214	0.980811449761847	1.46649258416896e-16	1.2996646216162e-16	0.974218280172178	0.588581620527768	1.90385091402566e-18	0.999963571981449	7.31829378470517e-06	0.998418676188054	2.16494088611633e-07	0.493859460205631	0.999864138522266	0.999784233044651	0.977703907649998	5.69013489067177e-07	0.978377942537859	0.990172501214608	1.33455448069395e-16
Heart.cardiac muscle cell	1.30390779438093e-05	0.999291024177932	0.61832796598135	0.641812681060599	0.102899269528498	0.999308513676511	0.0566080935193429	0.375735976178194	0.148134785660641	0.544587074192391	0.999842329296746	0.999307651811888	0.0678045992782822	0.647869210062627	0.990651660289951	0.619287031435207	0.993022996933095	0.85129159648234	0.999981307726358	0.696511120458091	0.0435273044517011	0.664527763698325	0.3249430654903	0.964574295414611	0.0436721871914689	0.14010087982792	0.9993074303893
Heart.endocardial cell	0.428231422597194	0.998813108798954	0.951900604501403	0.980805004037376	0.249840476826437	0.997348491423445	0.847720342626993	0.999969308503672	0.407247481756942	0.604200641665648	0.999870152251051	0.997348069773182	0.950293805084425	0.249128980941738	0.994158075021984	0.879675823556011	0.808914322464438	0.928949754465906	0.560280397937636	0.993593567780151	0.00254266263424894	0.994327669637624	0.972787482172382	0.785642511517632	0.997332772864393	0.402453466414546	0.997325405776738
Heart.endothelial cell	0.206221094426259	0.993314012632182	0.998156263680065	0.988691188325142	0.0440954914973448	0.967714905114515	0.380400436616544	0.983233175216271	0.542959324654243	0.109936424433534	0.978192344490196	0.967764814457519	0.909548351268395	0.768524409400373	0.0237524269787304	0.72180884635519	0.16740537318414	0.864896263441937	0.779368919856862	0.982857663112992	0.000233400301895227	0.976002341311245	0.993843133887771	0.744292752626954	0.744032948903864	0.530488966144838	0.967949285479922
Heart.erythrocyte	0.960992138534502	0.999990495859096	0.9854112518621	0.241158586395726	0.943267503160921	0.996161110437502	0.0820168658185201	0.143718672093454	0.98789453389099	0.990248758084651	0.999995601984101	0.99612605079816	0.348395704239066	0.998488117040819	0.99999997190884	0.0353690476641089	0.999964065376888	0.260136858435373	0.999921751571429	0.999999107724068	0.791960729072707	0.565370224509539	0.317833168048839	0.898374310931084	0.389256248485812	0.987807448735545	0.995999272233925
Heart.fibroblast	0.753663380674724	0.999999234328753	0.994448022900908	0.981702215675919	0.751608482257956	0.999908768524422	0.787530801133814	0.999983673468376	0.918892292524642	0.999343078631257	0.999999238850732	0.999909340767459	0.925497388343869	0.995118835493279	0.999999999750503	0.866233524502141	0.999996782653449	0.971977790623736	0.997048740668204	0.999999998632767	0.00820802917757377	0.997644363812155	0.984541318241465	0.947668176208632	0.941006138415587	0.926678012863043	0.999906527158401
Heart.leukocyte	0.843913815865211	2.04441745075691e-08	0.996976063692792	0.999999225125107	0.868944059272922	9.76122549382265e-09	0.821878957525988	0.999987561138278	0.0813724099898517	0.00145114777986545	1.41948540796526e-06	9.84568970842979e-09	0.90864187133725	0.0180577334287607	1.96060181576692e-08	0.998613785025024	3.33760172913768e-17	0.978691567425054	0.000827306531131493	0.0774368922471722	0.997604137532307	0.990822834912394	0.999361988157022	0.000174024000393052	0.996250058715237	0.0775488330717986	1.01375952649766e-08
Heart.myofibroblast cell	0.147612653668556	0.998327685737653	0.96822289964177	0.242355222391837	1.36112929929451e-05	0.999178796157938	0.0183346288125484	0.543723901656865	0.0888397937451606	0.387055514255856	0.994767334837882	0.999180857463957	0.258512861532683	0.747286354960952	0.592324157565159	0.550121263133173	0.15906555588407	0.78607912556975	0.968608909349616	0.999320577100697	2.15290183630574e-11	0.940977491514217	0.525572094191658	0.968764322407095	0.778787069345281	0.0850367884148418	0.999188117759275
Heart.professional antigen presenting cell	0.645246812430111	9.13093811870517e-15	0.917641980587104	0.942074736970348	0.975856313860119	1.97764188680508e-10	0.961447741323901	0.98437762049429	0.614689125534353	0.695516252714416	1.06820010625212e-19	1.9918649068477e-10	0.850635353694942	0.556147669794113	4.66229907096535e-09	0.559037537417513	0.000160482685111239	0.864242713186003	6.11938891772572e-10	0.662607630242161	0.999795415285721	0.621261227560367	0.93069299180013	2.47763598963436e-08	0.593810975368549	0.62534265043451	2.09437950448745e-10
Heart.smooth muscle cell	0.000145723324502882	0.999764325658492	0.544141591580424	0.078201341249122	2.12512521176329e-05	0.99737204109476	0.00481182623658353	0.147845638153635	0.1754736476481	0.321814595227998	0.997544479938093	0.997375981852098	0.0112620761965716	0.823724896143446	0.958718124681959	0.666500119872441	0.709676968570624	0.741018659142597	0.99762261573719	0.987118540046752	9.4879228536387e-12	0.862237238979594	0.29821918115189	0.998564871504378	0.883398363926977	0.168892345510958	0.997362940243737
Kidney.endothelial cell	0.185061598864598	0.911500850206142	0.987855850683395	0.975414127173905	0.0130352428994889	0.892388720846364	0.219471380912564	0.999330018337389	0.484373138279916	0.223873026320119	0.889479914315093	0.892542790119643	0.840468896960912	0.386614606439726	0.0600074331072458	0.633863326673995	0.193333689037896	0.573243228866937	0.114676976146662	0.998830896389552	9.01709066413974e-07	0.881490555081744	0.902130569423834	0.451902375606673	0.976169133939682	0.48216733531157	0.893127678183338
Kidney.epithelial cell of proximal tubule	0.68288025505707	0.579650371923372	0.91378557271126	0.997562744464318	0.827902350705842	0.793356409117032	0.00695504530233013	0.998327389689155	0.1783246555828	0.580764717869584	0.956038921908005	0.793453126263578	0.422814407199676	0.181503428029944	0.946709336951457	0.942703925963109	0.778574997534406	0.961626568079113	0.774943432433766	0.643941637204059	0.983933600746239	0.976846089364337	0.989769561155518	0.722924160883705	0.813772910062291	0.174457068245062	0.793061143373671
Kidney.kidney collecting duct epithelial cell	0.959677970435378	0.506907367373366	0.72999810407195	0.378176586242498	0.0174714293676499	0.990659697665314	1.34203889051604e-07	0.933030902983183	0.966728140366357	0.803668303839693	0.887110967403223	0.990663112450545	0.522468752834583	0.748637385094889	0.866915013787121	0.849872819138548	0.942061515590703	0.991042459067283	0.970918068511327	0.946376949822324	0.0207470606626172	0.930897170847007	0.813972348062747	0.844267734954043	0.423084089330048	0.966443271262915	0.990545609884316
Kidney.macrophage	0.678555774264472	8.28486696461798e-09	0.990498516113928	0.999994884706607	0.910646190341769	1.14868826364355e-14	0.68658566218387	0.998410997855823	0.0949927979335111	0.0581703885001193	1.39886464697522e-08	1.15909963263597e-14	0.889543312885609	0.0979231696562551	3.24178059073128e-08	0.8542392063486	6.69585310118522e-19	0.756278391375345	3.92369948174929e-06	0.177367075775608	0.999669140265338	0.986998013901507	0.995756108021662	1.21651636088852e-06	0.974570322697442	0.0922559315184777	1.22093745076529e-14
Large_Intestine.Chromaffin Cell	0.717525693747393	0.994690816455276	0.0327417130012869	1.01178578281537e-06	0.00188400652057	0.997440693154058	0.0484053831949001	0.000991885877205339	0.39440449856965	0.685565795102472	0.999554251748747	0.997446497899916	0.418404233693325	0.607708565516361	0.999952831156869	0.0506735866180852	0.999966776275752	0.00566454487764799	0.999327270249979	0.999568127189481	0.254619288151112	0.00436660406374768	0.0341761191722414	0.867567863979062	0.00874568396498295	0.411619210296787	0.997479014485284
Large_Intestine.Enterocyte (Distal)	0.953251141456568	0.583814932459751	0.677199381501908	0.997511522067953	0.710135636706435	0.775997876620319	0.499921463609488	0.991577758938605	0.794210480865604	0.904540844635737	0.938135281882151	0.776270084896094	0.998400682008729	0.0127562787912403	0.897596177950986	0.999985655833597	0.824350057057852	0.999247017712965	0.872694651154226	0.155726593180316	0.574285489015102	0.992382293263418	0.735822729350244	0.707365826732405	0.809291854817576	0.788183196599506	0.776519900679833
Large_Intestine.Enterocyte (Proximal)	0.758364741847179	0.42470856487396	0.538318737284858	0.959106487032256	0.411869607290774	0.662624694020144	0.541752660308241	0.935042146933557	0.284389953934741	0.268928724391861	0.870408787375672	0.663099509000891	0.986962881896765	4.8636244806895e-06	0.616836480008897	0.999785180863181	0.671077887507311	0.997362636339793	0.786961033808023	0.0049969270242828	0.680677033349878	0.816239505936118	0.954103611411689	0.506784218530557	0.52072870820175	0.284991482131676	0.663854155755223
Large_Intestine.Goblet cell (Distal)	0.763994173726862	0.651947921583473	0.467094194376007	0.681648662816798	0.548164584658319	0.985765536148542	0.274696969211813	0.996196821100799	0.288148426209904	0.129243817326996	0.961248014315123	0.985794470891755	0.665870646590549	0.00143707986270693	0.997891555788907	0.999962825280579	0.990635141005454	0.978986448673603	0.683682766876661	0.00604720847841691	0.654554042135012	0.838533005295799	0.722746146650829	0.744186091621666	0.143814400142771	0.274410830860555	0.985916934714455
Large_Intestine.Goblet cell (Proximal)	0.706559867982045	0.506694137067662	0.64793778211089	0.200176707311917	0.0739169980387066	0.916297734680355	0.206310130885001	0.857205582187987	0.302237861692898	0.100981855119289	0.954425936670933	0.916534962286569	0.496298167372969	0.00315279040846994	0.992670864340725	0.997912965198412	0.984229009572678	0.854653194060744	0.816170382147734	0.0117579433552315	0.283518531477064	0.600310896349988	0.529663686332004	0.805554373025289	0.0367465131393961	0.293740745058498	0.917239534083596
Large_Intestine.Goblet cell, top of crypt (Distal)	0.830783132081314	0.340008003686195	0.683527324515673	0.918733586399178	0.54048213805306	0.778439687485119	0.305272346369952	0.969803442662984	0.942802948795775	0.921190693770578	0.816890327048982	0.778713731221804	0.994151767187431	0.157756211271553	0.947985377723299	0.999621785620392	0.968285197109962	0.979461881569999	0.724575492492673	0.558311038198579	0.51514741808961	0.990303067969981	0.903358864122914	0.447417168231913	0.157919250372839	0.940081756814668	0.77967446973577
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Distal)	0.880414215280394	0.954722623403993	0.836320308505162	0.577985725186159	0.415943356045973	0.999993095402578	0.0559437330102732	0.994874278163055	0.263159949474723	0.295527901782785	0.995691851420366	0.999993119181483	0.492820008927747	0.00625842323561816	0.999553987063067	0.997555282508702	0.999484503589239	0.991437714615286	0.88537447107416	0.0101285517535719	0.782483839223761	0.956554714922441	0.675122775411208	0.7885999704702	0.0321082557596883	0.252050989506126	0.999993285046882
Large_Intestine.Lgr5+ amplifying undifferentiated cell (Proximal)	0.64883829920014	0.993159167883171	0.619948304037694	0.628707556361397	0.311751637916413	0.999993544508178	0.268415509631451	0.981462390279019	0.274930009613801	0.68388683487668	0.996809604202895	0.999993551798468	0.605494289834225	0.000439334756771639	0.982924106529375	0.979043852493426	0.997282649776275	0.989055138084124	0.940327408483648	2.94878013699716e-05	0.690864386686554	0.863439663576842	0.822477112731912	0.879100524398161	0.0386361728180286	0.267365622486055	0.99999366594287
Large_Intestine.Lgr5+ undifferentiated cell (Distal)	0.708581977693859	0.991107250954198	0.758701019623591	0.757843407384944	0.778868448803387	0.999998413119693	0.10411500509795	0.995182057731455	0.315964732000206	0.40043221707349	0.996750108052163	0.999998416067913	0.843522997402423	0.00162281208678762	0.999832859370024	0.999663156285037	0.996588398084665	0.998924825022361	0.970953143711395	0.00257592258670857	0.887263432632406	0.98090984680731	0.714577563135789	0.8057800980057	0.0768622690319953	0.304861621880376	0.999998439791589
Large_Intestine.Lgr5+ undifferentiated cell (Proximal)	0.554863701119528	0.914016012786829	0.829747365464032	0.784453090855145	0.339787637589032	0.999588373975838	0.355426295383187	0.995275447675595	0.509635345401454	0.625162752930222	0.965092772687377	0.999588968076836	0.912359220605352	1.46523635003708e-05	0.982050889622279	0.997885284177704	0.994845212320215	0.996892639361299	0.916572242986817	0.00136412793119252	0.658604275092009	0.933678998293276	0.917215138414757	0.809375460064633	0.135836072757311	0.504106804887208	0.999593115708398
Large_Intestine.Lgr5- amplifying undifferentiated cell	0.445359192082224	0.876780173458142	0.879888890672715	0.180808942552491	0.121982170130441	0.960722930408412	0.173091807386855	0.778689600533237	0.334199090665742	0.946296540300323	0.887436953841647	0.960746631588095	0.962733937031554	0.00248028041483738	0.795376242600946	0.91086945258183	0.989303614685143	0.971206701626584	0.602606677991611	0.0132935391208967	0.110377028328864	0.969675094442028	0.562947272168433	0.49238371887369	0.00964069673913264	0.316495808650205	0.960441695534914
Large_Intestine.Lgr5- undifferentiated cell	0.836743132097073	0.284394761921145	0.892250878868597	0.215844303813176	0.234934874159047	0.620414933873032	0.234677386183113	0.888365295732832	0.893696389155271	0.977994711624731	0.520780199860074	0.620547125783321	0.933956699400072	0.0468592370833625	0.568763855901844	0.933223249567806	0.963966649906699	0.98779595403151	0.557896364832783	0.537439003466424	0.179971786442292	0.984892660608549	0.311470189467133	0.372738850395051	0.00572094600430198	0.885266040159906	0.621014442119971
Large_Intestine.Tuft cell	0.246918398893003	0.00137343656552842	0.271429598026763	0.000913266746775566	0.000262801714952915	0.000484544515110753	0.00227907382450075	0.0735906293526632	0.0692421891346461	0.0663016131448684	0.0142482841527172	0.00048632055898137	0.41717708898015	0.0161667255726025	0.396159214122945	0.466732042521822	0.297469290712011	0.397688177151857	0.0013659301135775	0.112744795209428	0.000331178441033359	0.000443422886783119	0.00433998559744501	0.000359935281940762	0.127943918068539	0.0692579074334393	0.000494386076841349
Limb_Muscle.B cell	0.552356462937205	4.68565626890263e-23	0.736317569133684	0.931090067377595	0.333396581372614	2.38409830101277e-24	0.685592700795617	0.842348306136321	0.138136258844589	0.14508927920291	2.02234247897771e-24	2.41211614659625e-24	0.585100180268311	0.0647434872848723	2.98802105196575e-24	0.272075899759844	1.36630728413945e-08	0.26203431418945	1.15746851191982e-31	0.0664599091409318	0.876286374822731	0.0689420311629637	0.470637851423145	8.90413424029634e-11	0.13419010590999	0.135703390344648	2.55758409551842e-24
Limb_Muscle.T cell	0.427266611480552	1.00397734454261e-29	0.0278794529879213	0.977182771414047	0.511972406475762	1.01207530023187e-16	0.259589855043794	0.94213888879025	0.827894595899552	0.882985623313883	1.06536310284982e-29	1.01466416172636e-16	0.80337387322876	0.469950611458509	2.20331631328607e-17	0.112121454864516	0.00186742319064918	0.543045175702896	4.53228148391693e-16	0.145296986628301	0.969245113816863	0.398256992034627	0.527148393893563	3.1295986004061e-14	0.677086250968253	0.830005745016035	1.06191638145432e-16
Limb_Muscle.endothelial cell	0.037202571412416	0.837567720005254	0.871028407162684	0.95527649233077	0.00826665074749572	0.370077902450781	0.175394433215182	0.983336436942052	0.378487385175671	0.0953277393237383	0.719724124109162	0.370436491426002	0.777928633598806	0.293942523915539	0.00229983346821979	0.660661178830208	0.00997801383440314	0.811353473352166	0.588212199168622	0.978909190238671	2.9837803228172e-06	0.990115207469166	0.998845051790323	0.381325999413623	0.845708718182919	0.368547284959488	0.371805326823758
Limb_Muscle.lymphocyte	0.684814238737004	1.17705564962156e-30	0.639375366781609	0.999960958283241	0.777225093664745	4.47151752437509e-20	0.658608366451652	0.980919060108118	0.616707337855164	0.657058718257859	3.83601142097156e-33	4.49510595048366e-20	0.549472153667673	0.0639288733521782	1.91201800448449e-20	0.829334252151775	3.62001472212446e-06	0.7272567895031	1.94435199654864e-35	0.464950474615666	0.998805625326573	0.842399373387468	0.701905327057394	2.59646791011072e-10	0.383524016438891	0.611920729800705	4.46986126839661e-20
Limb_Muscle.macrophage	0.815481860081677	1.07597890894157e-06	0.991864014960227	0.999999669706544	0.991727836530156	1.31631517968446e-09	0.675421954025861	0.999988053186784	0.166102210153487	0.00738327527060943	9.91150715341912e-07	1.32627207399454e-09	0.969903049824402	0.000482776300850015	2.95783683349805e-06	0.999762227276099	1.77845377148717e-13	0.992395354993952	0.00012998339047083	0.142539567829571	0.999858368385783	0.995445848940894	0.996775519544324	0.000196806000704679	0.999722663512629	0.161956607642331	1.35876489282875e-09
Limb_Muscle.mesenchymal stem cell	0.545712541071761	0.999069484349827	0.998153813275518	0.991402934781697	0.979198211431374	0.822167281009443	0.876809804388394	0.985051835959179	0.997572604795478	0.994856946601153	0.997684795744677	0.822557725896812	0.869611901506981	0.993119162424391	0.999995061953174	0.830643973680291	0.995328450313327	0.907280085959425	0.991229175914603	0.999999999964257	0.0376530689322243	0.999581880754432	0.981984626100295	0.83811121247596	0.993747694841797	0.997757948340573	0.818346046445799
Limb_Muscle.skeletal muscle satellite cell	0.176252200141979	0.857835631051427	0.910707245713175	0.420960761931118	0.842747780981022	0.0985494982543786	0.799568694216116	0.646727408826778	0.953342256179054	0.902370364168373	0.76754238732409	0.0985965132418867	0.389387997535909	0.929342039011863	0.832340303304387	0.174541542483991	0.456727161270963	0.633816645351047	0.964865059185622	0.961685948855672	0.186509034164904	0.900383744401049	0.786440260214686	0.602071066283015	0.518298834092986	0.952200818664386	0.0989770564617522
Limb_Muscle.skeletal muscle satellite stem cell	0.252350535575242	0.80001422724506	0.903911436428523	0.559057056774166	0.761147676683365	0.112317742019573	0.884772453816617	0.728222471266184	0.932311667729012	0.94916747555371	0.637703493472333	0.112445918483348	0.307769125214898	0.912817894118329	0.663328808412617	0.417939697895281	0.279483633879966	0.86468866839621	0.932985680839102	0.964391143207287	0.252116250653033	0.898651165424381	0.707268501336914	0.696866283578628	0.560028559580367	0.930618566794767	0.112950427845464
Liver.B cell	0.74238288682777	1.35889373925823e-12	0.611750230942295	0.90835008590704	0.155094277116489	3.6685785784639e-08	0.534551910146373	0.973623295467586	2.1235259657056e-05	9.80157160351462e-05	1.79115510970606e-09	3.69244131321444e-08	0.768131133608478	1.99658119603029e-06	1.73514243520463e-13	0.790414737968418	2.99489760048648e-06	0.612015686288533	2.2723678712278e-15	0.0546565936095308	0.962209065495908	0.900246079260798	0.861914707487787	1.14773802602e-07	0.437019754985525	1.95221407062965e-05	3.79825084079618e-08
Liver.Kupffer cell	0.924944747201597	0.0531504507507117	0.999861120368223	0.999997476962237	0.963038178898631	0.0462356922925978	0.555039285997867	0.999973777985111	0.000223115924188228	0.0068191790161667	0.289105791103274	0.0463151092080862	0.897257451897411	1.57901098044755e-05	0.173743826674803	0.997782403735769	0.00237018800289356	0.835581810776778	0.0270363260091502	0.586671512030837	0.999878182636927	0.999725699922581	0.993932599023197	0.0977374277202875	0.998431988914022	0.000197379468551632	0.0466253510199619
